DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2017-06-21	28270201	Nagy R	2017-03-07	Genome Med	www.ncbi.nlm.nih.gov/pubmed/28270201	Exploration of haplotype research consortium imputation for genome-wide association studies in 20,032 Generation Scotland participants.	HDL cholesterol	19,223 British ancestry individuals from 6863 families.	NA	8p21.3	8	20071071	NR	LPL - LOC105379311	4023	105379311		103812	7643	rs9644568-A	rs9644568	0	9644568	intergenic_variant	1	0.254704	3E-14	13.522878745280337		0.12829615	[0.095-0.161] mg/dl increase	Illumina [24111857] (imputed)	N
2017-05-15	28046027	Kim T	2017-01-03	PLoS One	www.ncbi.nlm.nih.gov/pubmed/28046027	Genome-Wide Association Study Reveals Four Loci for Lipid Ratios in the Korean Population and the Constitutional Subgroup.	LDL cholesterol to HDL cholesterol ratio	5,292 Korean ancestry individuals	2,567 Korean ancestry individuals	19q13.32	19	44919689	APOC1	APOC1 - APOC1P1	341	342		340	7114	rs4420638-?	rs4420638	0	4420638	downstream_gene_variant	1	NR	8E-11	10.096910013008056		0.1525	[0.11-0.2] unit increase	Affymetrix [310746]	N
2017-05-15	28046027	Kim T	2017-01-03	PLoS One	www.ncbi.nlm.nih.gov/pubmed/28046027	Genome-Wide Association Study Reveals Four Loci for Lipid Ratios in the Korean Population and the Constitutional Subgroup.	LDL cholesterol to HDL cholesterol ratio	5,292 Korean ancestry individuals	2,567 Korean ancestry individuals	2q33.1	2	199994526	C2orf47	C2orf47 - LOC105373833	79568	105373833		30401	92159	rs17445774-?	rs17445774	0	17445774	intron_variant	1	NR	9E-9	8.045757490560675		0.1843	[0.12-0.25] unit increase	Affymetrix [310746]	N
2017-06-21	28270201	Nagy R	2017-03-07	Genome Med	www.ncbi.nlm.nih.gov/pubmed/28270201	Exploration of haplotype research consortium imputation for genome-wide association studies in 20,032 Generation Scotland participants.	HDL cholesterol	19,223 British ancestry individuals from 6863 families.	NA	1p36.23	1	8173210	intergenic	LOC107984915 - LOC100129776	107984915	100129776		25566	16616	rs149963466-A	rs149963466	0	149963466	intergenic_variant	1	0.0016	3E-8	7.522878745280337		0.8677363	[0.56-1.18] mg/dl increase	Illumina [24111857] (imputed)	N
2017-06-21	28270201	Nagy R	2017-03-07	Genome Med	www.ncbi.nlm.nih.gov/pubmed/28270201	Exploration of haplotype research consortium imputation for genome-wide association studies in 20,032 Generation Scotland participants.	HDL cholesterol	19,223 British ancestry individuals from 6863 families.	NA	2p21	2	43028506	AC016735.2	LOC102723854			102723854			rs76183280-C	rs76183280	0	76183280	intron_variant	0	0.0048	4E-8	7.3979400086720375		0.4981176	[0.32-0.68] mg/dl decrease	Illumina [24111857] (imputed)	N
2017-06-21	28270201	Nagy R	2017-03-07	Genome Med	www.ncbi.nlm.nih.gov/pubmed/28270201	Exploration of haplotype research consortium imputation for genome-wide association studies in 20,032 Generation Scotland participants.	HDL cholesterol	19,223 British ancestry individuals from 6863 families.	NA	8p23.1	8	9326086	RP-11-115 J16.1	LOC157273			157273			rs4841132-G	rs4841132	0	4841132	non_coding_transcript_exon_variant	0	0.0925	1E-8	8.0		0.10894712	[0.072-0.146] mg/dl increase	Illumina [24111857] (imputed)	N
2017-06-21	28270201	Nagy R	2017-03-07	Genome Med	www.ncbi.nlm.nih.gov/pubmed/28270201	Exploration of haplotype research consortium imputation for genome-wide association studies in 20,032 Generation Scotland participants.	HDL cholesterol	19,223 British ancestry individuals from 6863 families.	NA	8p21.3	8	19967156	LPL	LPL			4023			rs15285-T	rs15285	0	15285	3_prime_UTR_variant	0	0.2675	1E-18	18.0		0.109238155	[0.085-0.134] mg/dl increase	Illumina [24111857] (imputed)	N
2017-06-21	28270201	Nagy R	2017-03-07	Genome Med	www.ncbi.nlm.nih.gov/pubmed/28270201	Exploration of haplotype research consortium imputation for genome-wide association studies in 20,032 Generation Scotland participants.	HDL cholesterol	19,223 British ancestry individuals from 6863 families.	NA	9q31.1	9	104899461	ABCA1	ABCA1			19			rs2740488-C	rs2740488	0	2740488	intron_variant	0	0.2745	3E-8	7.522878745280337		0.06913026	[0.045-0.093] mg/dl decrease	Illumina [24111857] (imputed)	N
2017-06-21	28270201	Nagy R	2017-03-07	Genome Med	www.ncbi.nlm.nih.gov/pubmed/28270201	Exploration of haplotype research consortium imputation for genome-wide association studies in 20,032 Generation Scotland participants.	HDL cholesterol	19,223 British ancestry individuals from 6863 families.	NA	11q23.3	11	116830638	APOC3	APOC3			345			rs138326449-A	rs138326449	0	138326449	splice_donor_variant	0	0.0032	3E-20	19.522878745280337		0.98099405	[0.77-1.19] mg/dl increase	Illumina [24111857] (imputed)	N
2017-06-21	28270201	Nagy R	2017-03-07	Genome Med	www.ncbi.nlm.nih.gov/pubmed/28270201	Exploration of haplotype research consortium imputation for genome-wide association studies in 20,032 Generation Scotland participants.	HDL cholesterol	19,223 British ancestry individuals from 6863 families.	NA	15q21.3	15	58386521	ALDH1A2	LOC101928635			101928635			rs261290-C	rs261290	0	261290	intron_variant	0	0.3442	3E-25	24.522878745280337		0.121454455	[0.099-0.144] mg/dl decrease	Illumina [24111857] (imputed)	N
2017-06-21	28270201	Nagy R	2017-03-07	Genome Med	www.ncbi.nlm.nih.gov/pubmed/28270201	Exploration of haplotype research consortium imputation for genome-wide association studies in 20,032 Generation Scotland participants.	HDL cholesterol	19,223 British ancestry individuals from 6863 families.	NA	16q13	16	56959412	CETP	HERPUD1 - CETP	9709	1071		15531	2511	rs3764261-A	rs3764261	0	3764261	upstream_gene_variant	1	0.3261	1E-113	113.0		0.26576465	[0.24-0.29] mg/dl increase	Illumina [24111857] (imputed)	N
2017-06-21	28270201	Nagy R	2017-03-07	Genome Med	www.ncbi.nlm.nih.gov/pubmed/28270201	Exploration of haplotype research consortium imputation for genome-wide association studies in 20,032 Generation Scotland participants.	HDL cholesterol	19,223 British ancestry individuals from 6863 families.	NA	16q22.1	16	67219616	LRRC29	LOC105369155, LRRC29			105369155, 26231			rs143264468-C	rs143264468	0	143264468	intron_variant	0	0.001	2E-9	8.698970004336019		1.1551353	[0.78-1.53] mg/dl decrease	Illumina [24111857] (imputed)	N
2017-06-21	28270201	Nagy R	2017-03-07	Genome Med	www.ncbi.nlm.nih.gov/pubmed/28270201	Exploration of haplotype research consortium imputation for genome-wide association studies in 20,032 Generation Scotland participants.	HDL cholesterol	19,223 British ancestry individuals from 6863 families.	NA	17q21.31	17	43848758	CD300LG	CD300LG			146894			rs72836561-T	rs72836561	0	72836561	missense_variant	0	0.0294	2E-11	10.698970004336019		0.23653477	[0.17-0.31] mg/dl decrease	Illumina [24111857] (imputed)	N
2017-06-21	28270201	Nagy R	2017-03-07	Genome Med	www.ncbi.nlm.nih.gov/pubmed/28270201	Exploration of haplotype research consortium imputation for genome-wide association studies in 20,032 Generation Scotland participants.	HDL cholesterol	19,223 British ancestry individuals from 6863 families.	NA	18q21.1	18	49579658	LIPG	LIPG			9388			rs149615216-T	rs149615216	0	149615216	intron_variant	0	0.0119	3E-9	8.522878745280337		0.30159053	[0.2-0.4] mg/dl increase	Illumina [24111857] (imputed)	N
2017-06-21	28270201	Nagy R	2017-03-07	Genome Med	www.ncbi.nlm.nih.gov/pubmed/28270201	Exploration of haplotype research consortium imputation for genome-wide association studies in 20,032 Generation Scotland participants.	HDL cholesterol	19,223 British ancestry individuals from 6863 families.	NA	19p13.2	19	8364439	ANGPTL4	ANGPTL4			51129			rs116843064-A	rs116843064	0	116843064	missense_variant	0	0.023	6E-10	9.221848749616356		0.24762033	[0.17-0.33] mg/dl increase	Illumina [24111857] (imputed)	N
2017-06-21	28270201	Nagy R	2017-03-07	Genome Med	www.ncbi.nlm.nih.gov/pubmed/28270201	Exploration of haplotype research consortium imputation for genome-wide association studies in 20,032 Generation Scotland participants.	HDL cholesterol	19,223 British ancestry individuals from 6863 families.	NA	19q13.32	19	44908822	APOE	APOE			348			rs7412-T	rs7412	0	7412	missense_variant	0	0.0779	6E-14	13.221848749616356		0.1564597	[0.12-0.2] mg/dl increase	Illumina [24111857] (imputed)	N
2017-06-21	28270201	Nagy R	2017-03-07	Genome Med	www.ncbi.nlm.nih.gov/pubmed/28270201	Exploration of haplotype research consortium imputation for genome-wide association studies in 20,032 Generation Scotland participants.	HDL cholesterol	19,223 British ancestry individuals from 6863 families.	NA	20q13.12	20	45909845	PLTP	PLTP			5360			rs435306-T	rs435306	0	435306	intron_variant	0	0.2547	3E-8	7.522878745280337		0.07017989	[0.045-0.095] mg/dl decrease	Illumina [24111857] (imputed)	N
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic variants in HSD17B3, SMAD3, and IPO11 impact circulating lipids in response to fenofibrate in individuals with type 2 diabetes.	HDL cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		1p22.1	1	91758510	TGFBR3	TGFBR3			7049			rs3738441-?	rs3738441	0	3738441	intron_variant	0	NR	9E-7	6.045757490560675	(AA)	0.039	unit increase	Affymetrix, Illumina [8129838] (imputed)	N
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic variants in HSD17B3, SMAD3, and IPO11 impact circulating lipids in response to fenofibrate in individuals with type 2 diabetes.	HDL cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		2p23.3	2	25175973	intergenic	POMC - LINC01381	5443	106144568		7122	28340	rs2028196-?	rs2028196	0	2028196	intergenic_variant	1	NR	9E-7	6.045757490560675		0.013	unit decrease	Affymetrix, Illumina [8129838] (imputed)	N
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic variants in HSD17B3, SMAD3, and IPO11 impact circulating lipids in response to fenofibrate in individuals with type 2 diabetes.	HDL cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		2q22.3	2	147192553	LOC105373670	LOC107985824 - RNU6-692P	107985824	106479871		241668	215789	rs1597595-?	rs1597595	0	1597595	intergenic_variant	1	NR	7E-7	6.154901959985743	(AA)	0.025	unit increase	Affymetrix, Illumina [8129838] (imputed)	N
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic variants in HSD17B3, SMAD3, and IPO11 impact circulating lipids in response to fenofibrate in individuals with type 2 diabetes.	HDL cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		5q14.1	5	80705351	MSH3	MSH3			4437			rs7709909-?	rs7709909	0	7709909	intron_variant	0	NR	1E-8	8.0	(AA)	0.045	unit decrease	Affymetrix, Illumina [8129838] (imputed)	N
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic variants in HSD17B3, SMAD3, and IPO11 impact circulating lipids in response to fenofibrate in individuals with type 2 diabetes.	HDL cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		17p13.1	17	9445693	STX8	STX8			9482			rs7214842-?	rs7214842	0	7214842	intron_variant	0	NR	1E-6	6.0	(AA)	0.024	unit increase	Affymetrix, Illumina [8129838] (imputed)	N
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic variants in HSD17B3, SMAD3, and IPO11 impact circulating lipids in response to fenofibrate in individuals with type 2 diabetes.	HDL cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		22q13.31	22	46458337	CELSR1	CELSR1			9620			rs71313049-?	rs71313049	0	71313049	intron_variant	0	NR	7E-7	6.154901959985743	(AA)	0.043	unit decrease	Affymetrix, Illumina [8129838] (imputed)	N
2008-06-22	18454146	Chambers JC	2008-05-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18454146	Common genetic variation near MC4R is associated with waist circumference and insulin resistance.	Waist circumference and related phenotypes	2,684 Indian Asian ancestry male individuals	7,394 Indian Asian ancestry individuals, 4,561 European ancestry individuals	8p21.3	8	20007664	LPL	LPL - LOC105379311	4023	105379311		40405	71050	rs2083637-?	rs2083637	0	2083637	intergenic_variant	1	NR	5E-6	5.301029995663981	(HDL cholesterol)			Illumina [308067]	N
2008-06-22	18454146	Chambers JC	2008-05-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18454146	Common genetic variation near MC4R is associated with waist circumference and insulin resistance.	Waist circumference and related phenotypes	2,684 Indian Asian ancestry male individuals	7,394 Indian Asian ancestry individuals, 4,561 European ancestry individuals	16q13	16	56959412	CETP	HERPUD1 - CETP	9709	1071		15531	2511	rs3764261-?	rs3764261	0	3764261	upstream_gene_variant	1	NR	1E-27	27.0	(HDL cholesterol)			Illumina [308067]	N
2009-01-12	19060911	Aulchenko YS	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060911	Loci influencing lipid levels and coronary heart disease risk in 16 European population cohorts.	HDL cholesterol	20,697 European ancestry individuals, 715 Orcadian individuals	NA	11p11.2	11	48497341	FOLH1, MADD	OR4A46P - OR4A40P	403252	390116		82	14980	rs7395662-G	rs7395662	0	7395662	downstream_gene_variant	1	0.61	6E-11	10.221848749616356		0.07	[NR] s.d. decrease	Affymetrix, Illumina [up to 600000]	N
2009-01-12	19060911	Aulchenko YS	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060911	Loci influencing lipid levels and coronary heart disease risk in 16 European population cohorts.	HDL cholesterol	20,697 European ancestry individuals, 715 Orcadian individuals	NA	16q22.1	16	67868167	CTCF, PRMT8	NUTF2			10204			rs2271293-G	rs2271293	0	2271293	intron_variant	0	0.87	8E-16	15.096910013008056		0.13	[NR] s.d. decrease	Affymetrix, Illumina [up to 600000]	N
2009-01-12	19060911	Aulchenko YS	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060911	Loci influencing lipid levels and coronary heart disease risk in 16 European population cohorts.	HDL cholesterol	20,697 European ancestry individuals, 715 Orcadian individuals	NA	2p24.1	2	20983311	APOB	LOC101928271 - APOB	101928271	338		121650	18118	rs6754295-C	rs6754295	0	6754295	intergenic_variant	1	0.25	4E-8	7.3979400086720375		0.07	[NR] s.d. increase	Affymetrix, Illumina [up to 600000]	N
2009-01-12	19060911	Aulchenko YS	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060911	Loci influencing lipid levels and coronary heart disease risk in 16 European population cohorts.	HDL cholesterol	20,697 European ancestry individuals, 715 Orcadian individuals	NA	8p21.3	8	20007664	LPL	LPL - LOC105379311	4023	105379311		40405	71050	rs2083637-G	rs2083637	0	2083637	intergenic_variant	1	0.26	6E-18	17.221848749616356		0.11	[NR] s.d. increase	Affymetrix, Illumina [up to 600000]	N
2009-01-12	19060911	Aulchenko YS	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060911	Loci influencing lipid levels and coronary heart disease risk in 16 European population cohorts.	HDL cholesterol	20,697 European ancestry individuals, 715 Orcadian individuals	NA	9q31.1	9	104894789	ABCA1	ABCA1			19			rs3905000-G	rs3905000	0	3905000	intron_variant	0	0.86	9E-13	12.045757490560675		0.11	[NR] s.d. increase	Affymetrix, Illumina [up to 600000]	N
2009-01-12	19060911	Aulchenko YS	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060911	Loci influencing lipid levels and coronary heart disease risk in 16 European population cohorts.	HDL cholesterol	20,697 European ancestry individuals, 715 Orcadian individuals	NA	11q12.2	11	61829740	FADS2, FADS3	FADS2			9415			rs174570-G	rs174570	0	174570	intron_variant	0	0.83	4E-6	5.3979400086720375		0.06	[NR] s.d. increase	Affymetrix, Illumina [up to 600000]	N
2009-01-12	19060911	Aulchenko YS	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060911	Loci influencing lipid levels and coronary heart disease risk in 16 European population cohorts.	HDL cholesterol	20,697 European ancestry individuals, 715 Orcadian individuals	NA	15q21.3	15	58391167	LIPC	LOC101928635			101928635			rs1532085-G	rs1532085	0	1532085	intron_variant	0	0.59	1E-35	35.0		0.13	[NR] s.d. decrease	Affymetrix, Illumina [up to 600000]	N
2009-01-12	19060911	Aulchenko YS	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060911	Loci influencing lipid levels and coronary heart disease risk in 16 European population cohorts.	HDL cholesterol	20,697 European ancestry individuals, 715 Orcadian individuals	NA	16q13	16	56971567	CETP	CETP			1071			rs1532624-C	rs1532624	0	1532624	intron_variant	0	0.57	9E-94	93.04575749056067		0.21	[NR] s.d. decrease	Affymetrix, Illumina [up to 600000]	N
2009-01-12	19060911	Aulchenko YS	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060911	Loci influencing lipid levels and coronary heart disease risk in 16 European population cohorts.	HDL cholesterol	20,697 European ancestry individuals, 715 Orcadian individuals	NA	18q21.1	18	49640844	LIPG	LOC105372112			105372112			rs4939883-G	rs4939883	0	4939883	intergenic_variant	0	0.83	2E-11	10.698970004336019		0.1	[NR] s.d. increase	Affymetrix, Illumina [up to 600000]	N
2009-01-12	19060911	Aulchenko YS	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060911	Loci influencing lipid levels and coronary heart disease risk in 16 European population cohorts.	HDL cholesterol	20,697 European ancestry individuals, 715 Orcadian individuals	NA	19q13.32	19	44892009	APOE, TOMM40	TOMM40			10452			rs157580-G	rs157580	0	157580	intron_variant	0	0.33	4E-7	6.3979400086720375		0.06	[NR] s.d. increase	Affymetrix, Illumina [up to 600000]	N
2009-01-12	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	HDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	11q12.2	11	61803311	FADS1, FADS2, FADS3	FADS1			3992			rs174547-C	rs174547	0	174547	intron_variant	0	0.33	2E-12	11.698970004336019		0.09	[0.05-0.13] s.d. decrease	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-01-12	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	HDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	16q22.1	16	67868167	LCAT	NUTF2			10204			rs2271293-A	rs2271293	0	2271293	intron_variant	0	0.11	9E-13	12.045757490560675		0.07	[0.01-0.13] s.d. increase	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-01-12	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	HDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	9p22.3	9	15289580	TTC39B	TTC39B			158219			rs471364-C	rs471364	0	471364	intron_variant	0	0.12	3E-10	9.522878745280337		0.08	[0.02-0.14] s.d. decrease	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-01-12	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	HDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	20q13.12	20	44413724	HNF4A	HNF4A			3172			rs1800961-T	rs1800961	0	1800961	missense_variant	0	0.03	8E-10	9.096910013008056		0.19	[0.09-0.29] s.d. decrease	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-01-12	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	HDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	20q13.12	20	45947863	PLTP	PCIF1			63935			rs7679-C	rs7679	0	7679	3_prime_UTR_variant	0	0.19	4E-9	8.397940008672037		0.07	[0.03-0.11] s.d. decrease	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-01-12	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	HDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	19p13.2	19	8404854	ANGPTL4	RAB11B - MARCH2	9230	51257		420	8418	rs2967605-T	rs2967605	0	2967605	downstream_gene_variant	1	0.16	1E-8	8.0		0.12	[0.04-0.20] s.d. decrease	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-01-12	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	HDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	16q13	16	56954132	CETP	HERPUD1 - CETP	9709	1071		10251	7791	rs173539-T	rs173539	0	173539	intergenic_variant	1	0.32	4E-75	74.39794000867204		0.25	[0.21-0.29] s.d. increase	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-01-12	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	HDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	8p21.3	8	19986711	LPL	LPL - LOC105379311	4023	105379311		19452	92003	rs12678919-G	rs12678919	0	12678919	intergenic_variant	1	0.10	2E-34	33.69897000433602		0.23	[0.17-0.29] s.d. increase	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-01-12	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	HDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	15q21.3	15	58386313	LIPC	LOC101928635			101928635			rs10468017-T	rs10468017	0	10468017	intron_variant	0	0.30	8E-23	22.096910013008056		0.1	[0.06-0.14] s.d. increase	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-01-12	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	HDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	18q21.1	18	49640844	LIPG	LOC105372112			105372112			rs4939883-T	rs4939883	0	4939883	intergenic_variant	0	0.17	7E-15	14.154901959985743		0.14	[0.10-0.18] s.d. decrease	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-01-12	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	HDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	11q23.3	11	116778201	APOA1, APOC3, APOA4, APOA5	ZPR1			8882			rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.14	1E-12	12.0		0.17	[0.11-0.23] s.d. decrease	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-01-12	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	HDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	12q24.11	12	109457363	MVK, MMAB	KCTD10			83892			rs2338104-C	rs2338104	0	2338104	non_coding_transcript_exon_variant	0	0.45	1E-10	10.0		0.07	[0.03-0.11] s.d. decrease	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-01-12	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	HDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	9q31.1	9	104902020	ABCA1	ABCA1			19			rs1883025-T	rs1883025	0	1883025	intron_variant	0	0.26	1E-9	9.0		0.08	[0.04-0.12] s.d. decrease	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-01-12	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	HDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	1q42.13	1	230159944	GALNT2	GALNT2			2590			rs4846914-G	rs4846914	0	4846914	intron_variant	0	0.40	4E-8	7.3979400086720375		0.05	[0.01-0.09] s.d. decrease	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-03-31	19260141	Zemunik T	2009-02-01	Croat Med J	www.ncbi.nlm.nih.gov/pubmed/19260141	Genome-wide association study of biochemical traits in Korcula Island, Croatia.	Biochemical measures	898 Korculan (founder/genetic isolate) individuals	NA	4q13.1	4	61100555	LPHN3	MIR548AG1 - LOC105377249	100616450	105377249		177871	43133	rs4599440-A	rs4599440	0	4599440	intergenic_variant	1	0.23	2E-6	5.698970004336019	(HDL cholesterol)	0.2	[0.12-0.28] mmol/L increase	Illumina [316730]	N
2009-03-31	19260141	Zemunik T	2009-02-01	Croat Med J	www.ncbi.nlm.nih.gov/pubmed/19260141	Genome-wide association study of biochemical traits in Korcula Island, Croatia.	Biochemical measures	898 Korculan (founder/genetic isolate) individuals	NA	12q12	12	41778180	intergenic	LOC101927038 - LOC100129078	101927038	100129078		12599	133076	rs871392-A	rs871392	0	871392	intergenic_variant	1	0.15	3E-6	5.522878745280337	(HDL cholesterol)	0.26	[0.15-0.37] mmol/L decrease	Illumina [316730]	N
2009-03-31	19260141	Zemunik T	2009-02-01	Croat Med J	www.ncbi.nlm.nih.gov/pubmed/19260141	Genome-wide association study of biochemical traits in Korcula Island, Croatia.	Biochemical measures	898 Korculan (founder/genetic isolate) individuals	NA	16q13	16	56972678	CETP	CETP			1071			rs7499892-A	rs7499892	0	7499892	intron_variant	0	0.16	9E-6	5.045757490560675	(HDL cholesterol)	0.24	[0.14-0.34] mmol/L decrease	Illumina [316730]	N
2009-05-05	19359809	Hiura Y	2009-04-10	Circ J	www.ncbi.nlm.nih.gov/pubmed/19359809	Identification of genetic markers associated with high-density lipoprotein-cholesterol by genome-wide screening in a Japanese population: the Suita study.	HDL cholesterol	900 Japanese ancestry individuals	1,810 Japanese ancestry individuals	16q13	16	56959412	CETP	HERPUD1 - CETP	9709	1071		15531	2511	rs3764261-A	rs3764261	0	3764261	upstream_gene_variant	1	0.20	3E-12	11.522878745280337		6.2	mg/dl increase	Illumina [368274]	N
