DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2017-09-20	28254843	Qi Q	2017-03-02	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28254843	Genetics of Type 2 Diabetes in U.S. Hispanic/Latino Individuals: Results from the Hispanic Community Health Study/Study of Latinos (HCHS/SOL).	Type 2 diabetes	2,499 Hispanic/Latino ancestry cases, 5,247 Hispanic/Latino ancestry controls		11p15.4	11	2828300	KCNQ1	KCNQ1			3784			rs2283228-A	rs2283228	0	2283228	intron_variant	0	0.79	8E-13	12.096910013008056		1.5	[1.35-1.66]	Illumina [NR] (imputed)	N
2017-07-11	28406950	Kim J	2017-04-13	PLoS One	www.ncbi.nlm.nih.gov/pubmed/28406950	Interaction of iron status with single nucleotide polymorphisms on incidence of type 2 diabetes.	Type 2 diabetes	1,895 Korean ancestry cases, 6,040 Korean ancestry controls	NA	10q21.3	10	63341311	JMJD1C	JMJD1C			221037			rs10761745-?	rs10761745	0	10761745	intron_variant	0	NR	5E-6	5.301029995663981		1.2		Affymetrix [352228]	N
2017-07-11	28406950	Kim J	2017-04-13	PLoS One	www.ncbi.nlm.nih.gov/pubmed/28406950	Interaction of iron status with single nucleotide polymorphisms on incidence of type 2 diabetes.	Type 2 diabetes	1,895 Korean ancestry cases, 6,040 Korean ancestry controls	NA	11p15.4	11	2817183	KCNQ1	KCNQ1			3784			rs163177-C	rs163177	0	163177	intron_variant	0	0.43	1E-6	6.0		1.21		Affymetrix [352228]	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	4q35.1	4	184787653	ACSL1	ACSL1			2180			rs60780116-T	rs60780116	0	60780116	intron_variant	0	0.84	2E-10	9.698970004336019		1.09	[1.06-1.12]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	6q23.3	6	136966564	SLC35D3	SLC35D3 - RPL35AP3	340146	387074		40904	7366	rs6918311-A	rs6918311	0	6918311	intergenic_variant	1	0.53	7E-9	8.154901959985743		1.06	[1.04-1.08]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	7q36.3	7	157235059	MNX1	UBE3C			9690			rs1182436-C	rs1182436	0	1182436	intron_variant	0	0.8	2E-8	7.698970004336019		1.08	[1.05-1.10]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	10q26.13	10	122427198	PLEKHA1	PLEKHA1			59338			rs2292626-C	rs2292626	0	2292626	intron_variant	0	0.5	2E-13	12.698970004336019		1.07	[1.05-1.09]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	11p11.2	11	43856384	HSD17B12	HSD17B12			51144			rs1061810-A	rs1061810	0	1061810	3_prime_UTR_variant	0	0.28	4E-10	9.397940008672037		1.07	[1.05-1.09]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	11q13.1	11	65596914	MAP3K11	KCNK7 - MAP3K11	10089	4296		918	841	rs111669836-A	rs111669836	0	111669836	upstream_gene_variant	1	0.25	4E-8	7.3979400086720375		1.06	[1.04-1.09]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	14q31.1	14	79478819	NRXN3	NRXN3			9369			rs10146997-G	rs10146997	0	10146997	intron_variant	0	0.21	2E-9	8.698970004336019		1.07	[1.05-1.09]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	16q23.2	16	81501185	CMIP	CMIP			80790			rs2925979-T	rs2925979	0	2925979	intron_variant	0	0.3	2E-9	8.698970004336019		1.07	[1.04-1.09]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	17p13.2	17	4111090	ZZEF1	ZZEF1			23140			rs7224685-T	rs7224685	0	7224685	intron_variant	0	0.3	3E-10	9.522878745280337		1.07	[1.05-1.09]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	17p13.1	17	9877070	GLP2R	GLP2R			9340			rs78761021-G	rs78761021	0	78761021	intron_variant	0	0.34	3E-8	7.522878745280337		1.06	[1.04-1.08]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	17q21.32	17	48889676	GIP	LOC105371814			105371814			rs79349575-A	rs79349575	1	12941263	intron_variant	0	0.51	4E-8	7.3979400086720375		1.06	[1.03-1.08]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	6q12	6	64823173	NR	EYS			346007			rs10498828-C	rs10498828	0	10498828	intron_variant	0	0.82	9E-6	5.045757490560675		1.0526316	[1.03-1.08]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	17q21.33	17	50559173	NR	CACNA1G-AS1			253962			rs989128-G	rs989128	0	989128	intron_variant	0	0.726	4E-6	5.3979400086720375		1.0526316	[1.03-1.08]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	3q26.2	3	171007094	NR	SLC2A2			6514			rs8192675-T	rs8192675	0	8192675	intron_variant	0	0.7233	1E-7	7.0		1.0526316	[1.03-1.08]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	17q11.2	17	29320612	NR	NUFIP2 - RPL35AP35	57532	100271636		26464	19826	rs797973-G	rs797973	0	797973	intergenic_variant	1	0.2882	2E-6	5.698970004336019		1.05	[1.03-1.07]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	1q41	1	219598379	GCKR	LOC102723886 - ZC3H11B	102723886	643136		41055	9548	rs4846569-C	rs4846569	0	4846569	intergenic_variant	1	0.7057	1E-7	7.0		1.0638298	[1.04-1.09]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	17p11.2	17	17751005	NR	RAI1			10743			rs11656775-A	rs11656775	0	11656775	intron_variant	0	0.3223	7E-7	6.154901959985743		1.05	[1.03-1.08]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	4q22.2	4	94091533	NR	ATOH1 - LOC101929210	474	101929210		261542	26287	rs1904096-A	rs1904096	0	1904096	intergenic_variant	1	0.484	2E-6	5.698970004336019		1.0526316	[1.03-1.08]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	22q13.33	22	50001867	NR	IL17REL			400935			rs137848-C	rs137848	0	137848	intron_variant	0	0.5163	6E-8	7.221848749616356		1.0526316	[1.03-1.08]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	7p21.2	7	13854651	NR	LOC105375161 - RPL26P21	105375161	646161		120733	17133	rs1019029-G	rs1019029	0	1019029	intron_variant	1	0.479	6E-6	5.221848749616356		1.05	[1.03-1.07]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	5q22.2	5	113474031	NR	MCC			4163			rs367943-C	rs367943	0	367943	intron_variant	0	0.660	6E-7	6.221848749616356		1.05	[1.03-1.07]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	3q13.31	3	115194661	NR	LOC101926886			101926886			rs6438234-G	rs6438234	0	6438234	intergenic_variant	0	0.237	3E-6	5.522878745280337		1.0526316	[1.03-1.08]	Affymetrix, Illumina [at least 11579618] (imputed)	N
2012-03-10	22293688	Huang J	2012-02-01	Eur J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/22293688	1000 Genomes-based imputation identifies novel and refined associations for the Wellcome Trust Case Control Consortium phase 1 Data.	Type 2 diabetes	16,179 European ancestry individuals	NA	9p21.3	9	22137686	CDKN2B	CDKN2B-AS1 - DMRTA1	100048912	63951		16589	309155	rs7018475-?	rs7018475	0	7018475	intergenic_variant	1	NR	3E-8	7.522878745280337		1.35	[1.18-1.56]	NR [6233112] (imputed)	N
2013-08-23	23575436	Go MJ	2013-04-11	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23575436	New susceptibility loci in MYL2, C12orf51 and OAS1 associated with 1-h plasma glucose as predisposing risk factors for type 2 diabetes in the Korean population.	Glycemic traits	7,696 Korean ancestry individuals	6,536 Korean ancestry individuals	7p13	7	44189469	GCK	GCK - YKT6	2645	10652		30	11499	rs1799884-A	rs1799884	0	1799884	intron_variant	1		5E-18	17.30102999566398	(FPG)	0.063	[0.049-0.077] mmol-1 increase	Affymetrix [357789]	N
2013-08-23	23575436	Go MJ	2013-04-11	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23575436	New susceptibility loci in MYL2, C12orf51 and OAS1 associated with 1-h plasma glucose as predisposing risk factors for type 2 diabetes in the Korean population.	Glycemic traits	7,696 Korean ancestry individuals	6,536 Korean ancestry individuals	11q14.3	11	92965261	MTNR1B	SNRPGP16 - MTNR1B	106480270	4544		27595	4362	rs10830962-C	rs10830962	0	10830962	upstream_gene_variant	1		5E-13	12.301029995663981	(FPG)	0.041	[0.029-0.053] mmol-1 increase	Affymetrix [357789]	N
2013-08-23	23575436	Go MJ	2013-04-11	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23575436	New susceptibility loci in MYL2, C12orf51 and OAS1 associated with 1-h plasma glucose as predisposing risk factors for type 2 diabetes in the Korean population.	Glycemic traits	7,696 Korean ancestry individuals	6,536 Korean ancestry individuals	12q24.13	12	112207597	C12orf51	HECTD4			283450			rs2074356-T	rs2074356	0	2074356	intron_variant	0		6E-14	13.221848749616356	(FPG)	0.061	[0.045-0.077] mmol-1 decrease	Affymetrix [357789]	N
2013-08-23	23575436	Go MJ	2013-04-11	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23575436	New susceptibility loci in MYL2, C12orf51 and OAS1 associated with 1-h plasma glucose as predisposing risk factors for type 2 diabetes in the Korean population.	Glycemic traits	7,696 Korean ancestry individuals	6,536 Korean ancestry individuals	6p22.3	6	20641105	CDKAL1	CDKAL1			54901			rs9348440-A	rs9348440	0	9348440	intron_variant	0		3E-19	18.522878745280337	(1-hPG)	0.246	[0.19-0.30] mmol-1 increase	Affymetrix [357789]	N
2013-08-23	23575436	Go MJ	2013-04-11	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23575436	New susceptibility loci in MYL2, C12orf51 and OAS1 associated with 1-h plasma glucose as predisposing risk factors for type 2 diabetes in the Korean population.	Glycemic traits	7,696 Korean ancestry individuals	6,536 Korean ancestry individuals	7p13	7	44189469	GCK	GCK - YKT6	2645	10652		30	11499	rs1799884-A	rs1799884	0	1799884	intron_variant	1		3E-9	8.522878745280337	(1-hPG)	0.208	[0.14-0.28] mmol-1 increase	Affymetrix [357789]	N
2013-08-23	23575436	Go MJ	2013-04-11	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23575436	New susceptibility loci in MYL2, C12orf51 and OAS1 associated with 1-h plasma glucose as predisposing risk factors for type 2 diabetes in the Korean population.	Glycemic traits	7,696 Korean ancestry individuals	6,536 Korean ancestry individuals	11q14.3	11	92965261	MTNR1B	SNRPGP16 - MTNR1B	106480270	4544		27595	4362	rs10830962-C	rs10830962	0	10830962	upstream_gene_variant	1		3E-12	11.522878745280337	(1-hPG)	0.191	[0.14-0.24] mmol-1 increase	Affymetrix [357789]	N
2013-08-23	23575436	Go MJ	2013-04-11	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23575436	New susceptibility loci in MYL2, C12orf51 and OAS1 associated with 1-h plasma glucose as predisposing risk factors for type 2 diabetes in the Korean population.	Glycemic traits	7,696 Korean ancestry individuals	6,536 Korean ancestry individuals	12q24.11	12	110976657	MYL2	LOC105369980 - LOC105369981	105369980	105369981		18839	35737	rs12229654-G	rs12229654	0	12229654	intergenic_variant	1		9E-13	12.045757490560675	(1-hPG)	0.277	[0.20-0.35] mmol-1 decrease	Affymetrix [357789]	N
2013-08-23	23575436	Go MJ	2013-04-11	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23575436	New susceptibility loci in MYL2, C12orf51 and OAS1 associated with 1-h plasma glucose as predisposing risk factors for type 2 diabetes in the Korean population.	Glycemic traits	7,696 Korean ancestry individuals	6,536 Korean ancestry individuals	12q24.13	12	112207597	C12orf51	HECTD4			283450			rs2074356-T	rs2074356	0	2074356	intron_variant	0		1E-16	16.0	(1-hPG)	0.321	[0.24-0.40] mmol-1 decrease	Affymetrix [357789]	N
2013-08-23	23575436	Go MJ	2013-04-11	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23575436	New susceptibility loci in MYL2, C12orf51 and OAS1 associated with 1-h plasma glucose as predisposing risk factors for type 2 diabetes in the Korean population.	Glycemic traits	7,696 Korean ancestry individuals	6,536 Korean ancestry individuals	12q24.13	12	112927816	OAS1	OAS1			4938			rs11066453-G	rs11066453	0	11066453	intron_variant	0		5E-9	8.301029995663981	(1-hPG)	0.242	[0.16-0.32] mmol-1 decrease	Affymetrix [357789]	N
2013-08-23	23575436	Go MJ	2013-04-11	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23575436	New susceptibility loci in MYL2, C12orf51 and OAS1 associated with 1-h plasma glucose as predisposing risk factors for type 2 diabetes in the Korean population.	Glycemic traits	7,696 Korean ancestry individuals	6,536 Korean ancestry individuals	7p13	7	44189469	GCK	GCK - YKT6	2645	10652		30	11499	rs1799884-A	rs1799884	0	1799884	intron_variant	1		3E-10	9.522878745280337	(2-hPG)	0.162	[0.11-0.21] mmol-1 increase	Affymetrix [357789]	N
2013-08-23	23575436	Go MJ	2013-04-11	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23575436	New susceptibility loci in MYL2, C12orf51 and OAS1 associated with 1-h plasma glucose as predisposing risk factors for type 2 diabetes in the Korean population.	Glycemic traits	7,696 Korean ancestry individuals	6,536 Korean ancestry individuals	12q24.13	12	112207597	C12orf51	HECTD4			283450			rs2074356-T	rs2074356	0	2074356	intron_variant	0		6E-9	8.221848749616356	(2-hPG)	0.165	[0.11-0.22] mmol-1 decrease	Affymetrix [357789]	N
2015-07-27	25483131	Ghassibe-Sabbagh M	2014-12-08	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/25483131	T2DM GWAS in the Lebanese population confirms the role of TCF7L2 and CDKAL1 in disease susceptibility.	Type 2 diabetes	1,384 Lebanese ancestry cases, 1,902 Lebanese ancestry controls	NA	6p22.3	6	20686342	CDKAL1	CDKAL1			54901			rs7766070-A	rs7766070	0	7766070	intron_variant	0	0.29	9E-9	8.045757490560675		1.38	[1.24-1.54]	Illumina [5891794] (imputed)	N
2015-07-27	25483131	Ghassibe-Sabbagh M	2014-12-08	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/25483131	T2DM GWAS in the Lebanese population confirms the role of TCF7L2 and CDKAL1 in disease susceptibility.	Type 2 diabetes	1,384 Lebanese ancestry cases, 1,902 Lebanese ancestry controls	NA	9q22.31	9	91633578	ROR2	PAICSP2 - MIR3910-1	780815	100500821		21047	2673	rs1873747-T	rs1873747	0	1873747	intron_variant	1	0.13	4E-6	5.3979400086720375		1.41	[1.22-1.63]	Illumina [5891794] (imputed)	N
2015-07-27	25483131	Ghassibe-Sabbagh M	2014-12-08	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/25483131	T2DM GWAS in the Lebanese population confirms the role of TCF7L2 and CDKAL1 in disease susceptibility.	Type 2 diabetes	1,384 Lebanese ancestry cases, 1,902 Lebanese ancestry controls	NA	10q25.2	10	112994312	TCF7L2	TCF7L2			6934			rs34872471-C	rs34872471	0	34872471	intron_variant	0	0.40	8E-8	7.096910013008056		1.32	[1.19-1.46]	Illumina [5891794] (imputed)	N
2015-07-27	25483131	Ghassibe-Sabbagh M	2014-12-08	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/25483131	T2DM GWAS in the Lebanese population confirms the role of TCF7L2 and CDKAL1 in disease susceptibility.	Type 2 diabetes	1,384 Lebanese ancestry cases, 1,902 Lebanese ancestry controls	NA	18q11.2	18	24259188	OSBPL1A	OSBPL1A			114876			rs275856-T	rs275856	0	275856	intron_variant	0	0.11	1E-6	6.0		1.51	[1.28-1.77]	Illumina [5891794] (imputed)	N
2015-07-27	25483131	Ghassibe-Sabbagh M	2014-12-08	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/25483131	T2DM GWAS in the Lebanese population confirms the role of TCF7L2 and CDKAL1 in disease susceptibility.	Type 2 diabetes	1,384 Lebanese ancestry cases, 1,902 Lebanese ancestry controls	NA	2q14.3	2	127663671	LIMS2	LIMS2			55679			rs73954691-G	rs73954691	0	73954691	intron_variant	0	0.98	3E-6	5.522878745280337		2.6	[1.74-3.88]	Illumina [5891794] (imputed)	N
2015-07-27	25483131	Ghassibe-Sabbagh M	2014-12-08	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/25483131	T2DM GWAS in the Lebanese population confirms the role of TCF7L2 and CDKAL1 in disease susceptibility.	Type 2 diabetes	1,384 Lebanese ancestry cases, 1,902 Lebanese ancestry controls	NA	14q23.1	14	59285112	DAAM1	DAAM1			23002			rs35209784-T	rs35209784	0	35209784	intron_variant	0	0.01	5E-6	5.301029995663981		3.57	[1.92-6.25]	Illumina [5891794] (imputed)	N
2017-09-23	28828242	Dajani R	2017-08-17	PeerJ	www.ncbi.nlm.nih.gov/pubmed/28828242	Genome-wide association study identifies novel type II diabetes risk loci in Jordan subpopulations.	Type 2 diabetes	67 Greater Middle Eastern ancestry cases, 214 Greater Middle Eastern ancestry controls	1,952 European ancestry cases, 2,960 European ancestry controls	20p12.2	20	10771962	JAG1	LOC101929395 - LOC107985398	101929395	107985398		17935	19940	rs6134031-T	rs6134031	0	6134031	intron_variant	1	0.23	1E-8	8.0	(Greater Middle Eastern)	9.66	[NR]	Illumina [645000]	N
2008-06-16	18372903	Zeggini E	2008-03-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18372903	Meta-analysis of genome-wide association data and large-scale replication identifies additional susceptibility loci for type 2 diabetes.	Type 2 diabetes	4,549 European ancestry cases, 5,579 European ancestry controls	24,194 European ancestry cases, 55,598 European ancestry controls	7p15.1	7	28140937	JAZF1	JAZF1			221895			rs864745-T	rs864745	0	864745	intron_variant	0	0.50	5E-14	13.301029995663981		1.1	[1.07-1.13]	Affymetrix, Illumina [2202892] (imputed)	N
2008-06-16	18372903	Zeggini E	2008-03-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18372903	Meta-analysis of genome-wide association data and large-scale replication identifies additional susceptibility loci for type 2 diabetes.	Type 2 diabetes	4,549 European ancestry cases, 5,579 European ancestry controls	24,194 European ancestry cases, 55,598 European ancestry controls	10p13	10	12286011	CDC123, CAMK1D	CDC123 - CAMK1D	8872	57118		35421	63503	rs12779790-G	rs12779790	0	12779790	intergenic_variant	1	0.18	1E-10	10.0		1.11	[1.07-1.14]	Affymetrix, Illumina [2202892] (imputed)	N
2008-06-16	18372903	Zeggini E	2008-03-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18372903	Meta-analysis of genome-wide association data and large-scale replication identifies additional susceptibility loci for type 2 diabetes.	Type 2 diabetes	4,549 European ancestry cases, 5,579 European ancestry controls	24,194 European ancestry cases, 55,598 European ancestry controls	12q21.1	12	71269322	LGR5, TSPAN8	LOC105369831 - LOC105369832	105369831	105369832		48488	8030	rs7961581-C	rs7961581	0	7961581	intron_variant	1	0.27	1E-9	9.0		1.09	[1.06-1.12]	Affymetrix, Illumina [2202892] (imputed)	N
2008-06-16	18372903	Zeggini E	2008-03-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18372903	Meta-analysis of genome-wide association data and large-scale replication identifies additional susceptibility loci for type 2 diabetes.	Type 2 diabetes	4,549 European ancestry cases, 5,579 European ancestry controls	24,194 European ancestry cases, 55,598 European ancestry controls	2p21	2	43505684	THADA	THADA			63892			rs7578597-T	rs7578597	0	7578597	missense_variant	0	0.90	1E-9	9.0		1.15	[1.10-1.20]	Affymetrix, Illumina [2202892] (imputed)	N
2008-06-16	18372903	Zeggini E	2008-03-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18372903	Meta-analysis of genome-wide association data and large-scale replication identifies additional susceptibility loci for type 2 diabetes.	Type 2 diabetes	4,549 European ancestry cases, 5,579 European ancestry controls	24,194 European ancestry cases, 55,598 European ancestry controls	3p14.1	3	64726228	ADAMTS9	ADAMTS9-AS2			100507098			rs4607103-C	rs4607103	0	4607103	intron_variant	0	0.76	1E-8	8.0		1.09	[1.06-1.12]	Affymetrix, Illumina [2202892] (imputed)	N
2008-06-16	17463246	Saxena R	2007-04-26	Science	www.ncbi.nlm.nih.gov/pubmed/17463246	Genome-wide association analysis identifies loci for type 2 diabetes and triglyceride levels.	Type 2 diabetes	1,464 European ancestry cases, 1,467 European ancestry controls	5,065 European ancestry cases, 5,785 European ancestry controls, at least 18,129 cases and controls.	6p22.3	6	20661019	CDKAL1	CDKAL1			54901			rs7754840-C	rs7754840	0	7754840	intron_variant	0	0.31	4E-11	10.397940008672037		1.12	[1.08-1.16]	Affymetrix [386731]	N
