DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2009-01-14	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	LDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	12q24.31	12	120951159	HNF1A	RPL12P33 - HNF1A-AS1	643550	283460		33878	18679	rs2650000-A	rs2650000	0	2650000	intron_variant	1	0.36	2E-8	7.698970004336019		0.07	[0.03-0.11] s.d. increase	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-01-14	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	LDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	1p13.3	1	109274968	CELSR2, PSRC1, SORT1	CELSR2			1952			rs12740374-T	rs12740374	0	12740374	3_prime_UTR_variant	0	0.21	2E-42	41.69897000433602		0.23	[0.19-0.27] s.d. decrease	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-01-14	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	LDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	2p24.1	2	21063185	APOB	APOB - TDRD15	338	100129278		19112	60747	rs515135-T	rs515135	0	515135	intergenic_variant	1	0.20	5E-29	28.30102999566398		0.16	[0.12-0.20] s.d. decrease	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-01-14	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	LDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	19q13.32	19	44919689	APOC2, APOE, APOC4, APOC1	APOC1 - APOC1P1	341	342		340	7114	rs4420638-G	rs4420638	0	4420638	downstream_gene_variant	1	0.16	4E-27	26.397940008672037		0.29	[0.17-0.41] s.d. increase	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-01-14	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	LDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	19p13.2	19	11091630	LDLR	LDLR			3949			rs6511720-T	rs6511720	0	6511720	intron_variant	0	0.10	2E-26	25.69897000433602		0.26	[0.18-0.34] s.d. increase	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-01-14	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	LDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	5q13.3	5	75359901	HMGCR	HMGCR			3156			rs3846663-T	rs3846663	0	3846663	intron_variant	0	0.38	8E-12	11.096910013008056		0.07	[0.03-0.11] s.d. increase	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-01-14	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	LDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	19p13.11	19	19296909	NCAN, CILP2, PBX4	SUGP1			57794			rs10401969-C	rs10401969	0	10401969	intron_variant	0	0.06	2E-8	7.698970004336019		0.05	[-0.03-0.13] s.d. decrease	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-01-14	19060906	Kathiresan S	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060906	Common variants at 30 loci contribute to polygenic dyslipidemia.	LDL cholesterol	19,840 European ancestry individuals	Up to 20,623 European ancestry individuals	1p32.3	1	55030366	PCSK9	BSND - PCSK9	7809	255738		21574	9110	rs11206510-C	rs11206510	0	11206510	intergenic_variant	1	0.19	4E-8	7.3979400086720375		0.09	[0.05-0.13] s.d. decrease	Affymetrix, Illumina [~ 2600000] (imputed)	N
2009-03-31	19260141	Zemunik T	2009-02-01	Croat Med J	www.ncbi.nlm.nih.gov/pubmed/19260141	Genome-wide association study of biochemical traits in Korcula Island, Croatia.	Biochemical measures	898 Korculan (founder/genetic isolate) individuals	NA	12q24.23	12	117873938	KSR2	KSR2			283455			rs4767631-A	rs4767631	0	4767631	intron_variant	0	0.31	6E-7	6.221848749616356	(LDL cholesterol)	0.12	[0.11-0.23] mmol/L decrease	Illumina [316730]	N
2009-03-31	19260141	Zemunik T	2009-02-01	Croat Med J	www.ncbi.nlm.nih.gov/pubmed/19260141	Genome-wide association study of biochemical traits in Korcula Island, Croatia.	Biochemical measures	898 Korculan (founder/genetic isolate) individuals	NA	21q22.3	21	43016067	PKNOX1	PKNOX1			5316			rs2839619-G	rs2839619	0	2839619	intron_variant	0	0.40	8E-6	5.096910013008056	(LDL cholesterol)	0.13	[0.08-0.18] mmol/L increase	Illumina [316730]	N
2010-10-17	20864672	Waterworth DM	2010-09-23	Arterioscler Thromb Vasc Biol	www.ncbi.nlm.nih.gov/pubmed/20864672	Genetic variants influencing circulating lipid levels and risk of coronary artery disease.	LDL cholesterol	up to 17,723 European ancestry individuals	up to 37,774 European ancestry individuals, up to 9,665 Indian Asian ancestry individuals	6p22.3	6	16196963	MYLIP, GMPR	MRPL42P2 - RNU6-1114P	346116	106481531		24929	8051	rs2142672-C	rs2142672	0	2142672	intergenic_variant	1	0.74	2E-8	7.698970004336019		0.01	[0.007-0.015] unit increase	Affymetrix, Illumina, Perlegen [2155369] (imputed)	N
2010-10-17	20864672	Waterworth DM	2010-09-23	Arterioscler Thromb Vasc Biol	www.ncbi.nlm.nih.gov/pubmed/20864672	Genetic variants influencing circulating lipid levels and risk of coronary artery disease.	LDL cholesterol	up to 17,723 European ancestry individuals	up to 37,774 European ancestry individuals, up to 9,665 Indian Asian ancestry individuals	1p32.3	1	55030366	PCSK9	BSND - PCSK9	7809	255738		21574	9110	rs11206510-T	rs11206510	0	11206510	intergenic_variant	1	0.77	1E-10	10.0		0.03	[0.02-0.04] unit increase	Affymetrix, Illumina, Perlegen [2155369] (imputed)	N
2010-10-17	20864672	Waterworth DM	2010-09-23	Arterioscler Thromb Vasc Biol	www.ncbi.nlm.nih.gov/pubmed/20864672	Genetic variants influencing circulating lipid levels and risk of coronary artery disease.	LDL cholesterol	up to 17,723 European ancestry individuals	up to 37,774 European ancestry individuals, up to 9,665 Indian Asian ancestry individuals	1p13.3	1	109275216	CELSR2	CELSR2			1952			rs660240-A	rs660240	0	660240	3_prime_UTR_variant	0	0.21	1E-26	26.0		0.04	[0.03-0.05] unit decrease	Affymetrix, Illumina, Perlegen [2155369] (imputed)	N
2010-10-17	20864672	Waterworth DM	2010-09-23	Arterioscler Thromb Vasc Biol	www.ncbi.nlm.nih.gov/pubmed/20864672	Genetic variants influencing circulating lipid levels and risk of coronary artery disease.	LDL cholesterol	up to 17,723 European ancestry individuals	up to 37,774 European ancestry individuals, up to 9,665 Indian Asian ancestry individuals	2p24.1	2	21063185	APOB	APOB - TDRD15	338	100129278		19112	60747	rs515135-A	rs515135	0	515135	intergenic_variant	1	0.19	2E-20	19.69897000433602		0.04	[0.03-0.05] unit decrease	Affymetrix, Illumina, Perlegen [2155369] (imputed)	N
2010-10-17	20864672	Waterworth DM	2010-09-23	Arterioscler Thromb Vasc Biol	www.ncbi.nlm.nih.gov/pubmed/20864672	Genetic variants influencing circulating lipid levels and risk of coronary artery disease.	LDL cholesterol	up to 17,723 European ancestry individuals	up to 37,774 European ancestry individuals, up to 9,665 Indian Asian ancestry individuals	5q13.3	5	75360714	HMGCR	HMGCR			3156			rs12916-T	rs12916	0	12916	3_prime_UTR_variant	0	0.62	1E-11	11.0		0.02	[0.01-0.03] unit decrease	Affymetrix, Illumina, Perlegen [2155369] (imputed)	N
2010-10-17	20864672	Waterworth DM	2010-09-23	Arterioscler Thromb Vasc Biol	www.ncbi.nlm.nih.gov/pubmed/20864672	Genetic variants influencing circulating lipid levels and risk of coronary artery disease.	LDL cholesterol	up to 17,723 European ancestry individuals	up to 37,774 European ancestry individuals, up to 9,665 Indian Asian ancestry individuals	8q24.13	8	125469835	TRIB1	TRIB1 - LOC105375746	10221	105375746		31430	52596	rs2954021-G	rs2954021	0	2954021	intron_variant	1	0.50	1E-7	7.0		0.02	[0.01-0.03] unit decrease	Affymetrix, Illumina, Perlegen [2155369] (imputed)	N
2010-10-17	20864672	Waterworth DM	2010-09-23	Arterioscler Thromb Vasc Biol	www.ncbi.nlm.nih.gov/pubmed/20864672	Genetic variants influencing circulating lipid levels and risk of coronary artery disease.	LDL cholesterol	up to 17,723 European ancestry individuals	up to 37,774 European ancestry individuals, up to 9,665 Indian Asian ancestry individuals	11q23.3	11	116736721	ZNF259, APOA1, APOC3, APOA4, APOA5, BUD13	LOC101929011 - BUD13	101929011	84811		78469	11449	rs1558861-T	rs1558861	0	1558861	intergenic_variant	1	0.94	2E-6	5.698970004336019		0.03	[0.02-0.04] unit decrease	Affymetrix, Illumina, Perlegen [2155369] (imputed)	N
2010-10-17	20864672	Waterworth DM	2010-09-23	Arterioscler Thromb Vasc Biol	www.ncbi.nlm.nih.gov/pubmed/20864672	Genetic variants influencing circulating lipid levels and risk of coronary artery disease.	LDL cholesterol	up to 17,723 European ancestry individuals	up to 37,774 European ancestry individuals, up to 9,665 Indian Asian ancestry individuals	19p13.2	19	11127797	LDLR	LDLR			3949			rs2738459-C	rs2738459	0	2738459	intron_variant	0	0.48	7E-6	5.154901959985743		0.02	[0.01-0.03] unit decrease	Affymetrix, Illumina, Perlegen [2155369] (imputed)	N
2010-10-17	20864672	Waterworth DM	2010-09-23	Arterioscler Thromb Vasc Biol	www.ncbi.nlm.nih.gov/pubmed/20864672	Genetic variants influencing circulating lipid levels and risk of coronary artery disease.	LDL cholesterol	up to 17,723 European ancestry individuals	up to 37,774 European ancestry individuals, up to 9,665 Indian Asian ancestry individuals	19p13.11	19	19296909	SF4, CILP2	SUGP1			57794			rs10401969-T	rs10401969	0	10401969	intron_variant	0	0.91	1E-11	11.0		0.05	[0.04-0.06] unit increase	Affymetrix, Illumina, Perlegen [2155369] (imputed)	N
2010-10-17	20864672	Waterworth DM	2010-09-23	Arterioscler Thromb Vasc Biol	www.ncbi.nlm.nih.gov/pubmed/20864672	Genetic variants influencing circulating lipid levels and risk of coronary artery disease.	LDL cholesterol	up to 17,723 European ancestry individuals	up to 37,774 European ancestry individuals, up to 9,665 Indian Asian ancestry individuals	19q13.32	19	44919689	APOC2, APOE, APOC4, APOC1	APOC1 - APOC1P1	341	342		340	7114	rs4420638-G	rs4420638	0	4420638	downstream_gene_variant	1	0.18	2E-40	39.69897000433602		0.06	[0.05-0.07] unit increase	Affymetrix, Illumina, Perlegen [2155369] (imputed)	N
2010-10-17	20864672	Waterworth DM	2010-09-23	Arterioscler Thromb Vasc Biol	www.ncbi.nlm.nih.gov/pubmed/20864672	Genetic variants influencing circulating lipid levels and risk of coronary artery disease.	LDL cholesterol	up to 17,723 European ancestry individuals	up to 37,774 European ancestry individuals, up to 9,665 Indian Asian ancestry individuals	8p23.1	8	9327636	PPP1R3B	LOC157273			157273			rs2126259-A	rs2126259	0	2126259	intron_variant	0	0.13	7E-12	11.154901959985743		0.02	[0.01-0.03] unit decrease	Affymetrix, Illumina, Perlegen [2155369] (imputed)	N
2011-01-14	21059979	Shen H	2010-11-08	Arch Intern Med	www.ncbi.nlm.nih.gov/pubmed/21059979	Familial defective apolipoprotein B-100 and increased low-density lipoprotein cholesterol and coronary artery calcification in the old order amish.	LDL cholesterol	841 Amish individuals	663 Amish inidividuals	2p24.1	2	20703255	APOB	C2orf43			60526			rs4971516-?	rs4971516	0	4971516	intron_variant	0	0.06	2E-52	51.69897000433602	(LDL)			Affymetrix [369241]	N
2013-11-29	23726366	Coram MA	2013-05-29	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23726366	Genome-wide characterization of shared and distinct genetic components that influence blood lipid levels in ethnically diverse human populations.	LDL cholesterol	7,861 African American individuals, 3,425 Hispanic individuals	7,138 African American individuals	1p32.3	1	55159875	PCSK9	USP24			23358			rs17111684-A	rs17111684	0	17111684	intron_variant	0	0.12	2E-17	16.69897000433602	(AA)	9.01	[NR] unit decrease	Affymetrix [NR]	N
2013-11-29	23726366	Coram MA	2013-05-29	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23726366	Genome-wide characterization of shared and distinct genetic components that influence blood lipid levels in ethnically diverse human populations.	LDL cholesterol	7,861 African American individuals, 3,425 Hispanic individuals	7,138 African American individuals	2p24.1	2	21018633	APOB	APOB			338			rs12713956-G	rs12713956	0	12713956	intron_variant	0	0.183	4E-8	7.3979400086720375	(AA)	4.86	[NR] unit decrease	Affymetrix [NR]	N
2013-11-29	23726366	Coram MA	2013-05-29	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23726366	Genome-wide characterization of shared and distinct genetic components that influence blood lipid levels in ethnically diverse human populations.	LDL cholesterol	7,861 African American individuals, 3,425 Hispanic individuals	7,138 African American individuals	2p21	2	43847292	ABCG8	ABCG8			64241			rs4245791-G	rs4245791	0	4245791	intron_variant	0	0.143	1E-9	9.0	(AA)	5.97	[NR] unit increase	Affymetrix [NR]	N
2013-11-29	23726366	Coram MA	2013-05-29	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23726366	Genome-wide characterization of shared and distinct genetic components that influence blood lipid levels in ethnically diverse human populations.	LDL cholesterol	7,861 African American individuals, 3,425 Hispanic individuals	7,138 African American individuals	19p13.2	19	11089332	LDLR	SMARCA4 - LDLR	6597	3949		27050	30	rs17249141-T	rs17249141	0	17249141	upstream_gene_variant	1	0.0126	2E-17	16.69897000433602	(AA)	32.93	[NR] unit decrease	Affymetrix [NR]	N
2013-11-29	23726366	Coram MA	2013-05-29	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23726366	Genome-wide characterization of shared and distinct genetic components that influence blood lipid levels in ethnically diverse human populations.	LDL cholesterol	7,861 African American individuals, 3,425 Hispanic individuals	7,138 African American individuals	19q13.32	19	44900155	APOE	TOMM40			10452			rs1160985-C	rs1160985	0	1160985	intron_variant	0	0.365	2E-21	20.69897000433602	(AA)	6.772	[NR] unit increase	Affymetrix [NR]	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	LDL cholesterol	94,595 European ancestry individuals	up to 4,420 African ancestry individuals	19p13.2	19	11091630	LDLR	LDLR			3949			rs6511720-?	rs6511720	0	6511720	intron_variant	0	0.13	3E-115	114.52287874528034				NR [NR] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	LDL cholesterol	7,565 African American individuals	3,789 African American and Afro-Caribbean individuals	2p23.3	2	25664689	DTNB	DTNB			1838			rs11684202-A	rs11684202	0	11684202	intron_variant	0	0.86	6E-6	5.221848749616356		0.0938	[0.053-0.134] unit decrease	Affymetrix [~ 2740000] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	LDL cholesterol	7,565 African American individuals	3,789 African American and Afro-Caribbean individuals	2q31.1	2	170684313	intergenic	LOC100130256 - LOC101926913	100130256	101926913		1379	16055	rs2080401-A	rs2080401	0	2080401	intron_variant	1	0.62	7E-6	5.154901959985743		0.0723	[0.041-0.104] unit decrease	Affymetrix [~ 2740000] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	LDL cholesterol	7,565 African American individuals	3,789 African American and Afro-Caribbean individuals	11q22.3	11	103937424	PDGFD	PDGFD			80310			rs10895547-T	rs10895547	0	10895547	intron_variant	0	0.23	3E-6	5.522878745280337		0.0747	[0.043-0.106] unit decrease	Affymetrix [~ 2740000] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	LDL cholesterol	7,565 African American individuals	3,789 African American and Afro-Caribbean individuals	15q22.31	15	64861491	PLEKHO2	PLEKHO2			80301			rs12595292-A	rs12595292	0	12595292	synonymous_variant	0	0.12	9E-6	5.045757490560675		0.1065	[0.06-0.153] unit increase	Affymetrix [~ 2740000] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	LDL cholesterol	7,565 African American individuals	3,789 African American and Afro-Caribbean individuals	16q22.3	16	72897186	ZFHX3	ZFHX3			463			rs16971384-A	rs16971384	0	16971384	intron_variant	0	0.55	5E-6	5.301029995663981		0.0715	[0.041-0.102] unit decrease	Affymetrix [~ 2740000] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	LDL cholesterol	7,565 African American individuals	3,789 African American and Afro-Caribbean individuals	19p13.2	19	10727810	DNM2	DNM2			1785			rs11671653-A	rs11671653	0	11671653	intron_variant	0	0.11	9E-7	6.045757490560675		0.1075	[0.065-0.15] unit increase	Affymetrix [~ 2740000] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	LDL cholesterol	7,565 African American individuals	3,789 African American and Afro-Caribbean individuals	2p24.1	2	20901018	intergenic	LOC101928271 - APOB	101928271	338		39357	100411	rs7569328-T	rs7569328	0	7569328	intergenic_variant	1	0.15	1E-7	7.0		0.0995	[0.063-0.136] unit decrease	Affymetrix [~ 2740000] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	LDL cholesterol	7,565 African American individuals	3,789 African American and Afro-Caribbean individuals	Xq27.3	X	147241105	intergenic	LOC105373347			105373347			rs5904726-A	rs5904726	0	5904726	intron_variant	0	0.47	9E-6	5.045757490560675		0.0639	[0.036-0.092] unit increase	Affymetrix [~ 2740000] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	LDL cholesterol	7,565 African American individuals	3,789 African American and Afro-Caribbean individuals	5q35.3	5	180044201	RNF130	RNF130			55819			rs13161895-T	rs13161895	0	13161895	intron_variant	0	0.08	4E-7	6.3979400086720375		0.147	[0.09-0.204] unit increase	Affymetrix [~ 2740000] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	LDL cholesterol	7,565 African American individuals	3,789 African American and Afro-Caribbean individuals	1p13.3	1	109274968	CELSR2, PSRC1, SORT1	CELSR2			1952			rs12740374-T	rs12740374	0	12740374	3_prime_UTR_variant	0	0.25	9E-29	28.045757490560675		0.1815	[0.15-0.21] unit decrease	Affymetrix [~ 2740000] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	LDL cholesterol	7,565 African American individuals	3,789 African American and Afro-Caribbean individuals	1q42.2	1	234590266	intergenic	LOC107985465 - IRF2BP2	107985465	359948		19925	14003	rs744487-A	rs744487	0	744487	upstream_gene_variant	1	0.72	5E-6	5.301029995663981		0.069	[0.039-0.099] unit decrease	Affymetrix [~ 2740000] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	LDL cholesterol	7,565 African American individuals	3,789 African American and Afro-Caribbean individuals	2p24.1	2	22599287	intergenic	LOC107985857 - RN7SKP27	107985857	106480841		50595	262265	rs13015955-A	rs13015955	0	13015955	intergenic_variant	1	0.05	4E-7	6.3979400086720375		0.179	[0.11-0.25] unit increase	Affymetrix [~ 2740000] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	LDL cholesterol	7,565 African American individuals	3,789 African American and Afro-Caribbean individuals	3q26.2	3	171116770	TNIK	LOC105374216, TNIK			105374216, 23043			rs11920719-A	rs11920719	0	11920719	intron_variant	0	0.77	4E-6	5.3979400086720375		0.0973	[0.056-0.139] unit decrease	Affymetrix [~ 2740000] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	LDL cholesterol	7,565 African American individuals	3,789 African American and Afro-Caribbean individuals	16p13.13	16	11547324	intergenic	LOC400499 - LITAF	400499	9516		23499	398	rs7203193-A	rs7203193	0	7203193	downstream_gene_variant	1	0.22	3E-6	5.522878745280337		0.08	[0.046-0.114] unit increase	Affymetrix [~ 2740000] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	LDL cholesterol	7,565 African American individuals	3,789 African American and Afro-Caribbean individuals	19p13.2	19	10981463	SMARCA4	SMARCA4			6597			rs11669133-A	rs11669133	0	11669133	intron_variant	0	0.06	1E-8	8.0		0.1671	[0.11-0.22] unit decrease	Affymetrix [~ 2740000] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	LDL cholesterol	7,565 African American individuals	3,789 African American and Afro-Caribbean individuals	2p24.1	2	21191270	APOB	TDRD15 - LOC105374317	100129278	105374317		43945	29861	rs503662-T	rs503662	0	503662	intergenic_variant	1	0.652	3E-9	8.522878745280337		0.11	[0.075-0.145] unit decrease	Affymetrix [~ 2740000] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	LDL cholesterol	7,565 African American individuals	3,789 African American and Afro-Caribbean individuals	19p13.2	19	11091630	LDLR	LDLR			3949			rs6511720-T	rs6511720	0	6511720	intron_variant	0	0.144	7E-8	7.154901959985743		0.208	[0.13-0.28] unit decrease	Affymetrix [~ 2740000] (imputed)	N
2016-07-08	25961943	Surakka I	2015-05-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25961943	The impact of low-frequency and rare variants on lipid levels.	LDL cholesterol	up 62,166 European ancestry individuals	NA	19q13.32	19	44909976	APOE	APOE - APOC1	348	341		581	4271	rs1065853-G	rs1065853	0	1065853	non_coding_transcript_exon_variant	1	0.93	5E-324	323.30102999566395		0.603	[0.58-0.63] s.d. increase	Affymetrix, Illumina, Perlegen [up to 9657952] (imputed)	N
2016-07-08	25961943	Surakka I	2015-05-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25961943	The impact of low-frequency and rare variants on lipid levels.	LDL cholesterol	up 62,166 European ancestry individuals	NA	1p31.3	1	62612551	ANGPTL3, DOCK7	DOCK7			85440			rs10889348-A	rs10889348	0	10889348	intron_variant	0	0.67	2E-11	10.698970004336019		0.043	[0.031-0.055] s.d. increase	Affymetrix, Illumina, Perlegen [up to 9657952] (imputed)	N
2016-07-08	25961943	Surakka I	2015-05-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25961943	The impact of low-frequency and rare variants on lipid levels.	LDL cholesterol	up 62,166 European ancestry individuals	NA	1p22.1	1	92502755	GVI1, EVI5	GFI1 - EVI5	2672	7813		15879	5941	rs11164654-C	rs11164654	0	11164654	intergenic_variant	1	0.79	2E-8	7.698970004336019		0.041	[0.027-0.055] s.d. increase	Affymetrix, Illumina, Perlegen [up to 9657952] (imputed)	N
2016-07-08	25961943	Surakka I	2015-05-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25961943	The impact of low-frequency and rare variants on lipid levels.	LDL cholesterol	up 62,166 European ancestry individuals	NA	19p13.2	19	11078223	LDLR	SMARCA4 - LDLR	6597	3949		15941	11139	rs112374545-C	rs112374545	0	112374545	intergenic_variant	1	0.89	7E-142	141.15490195998575		0.25	[0.23-0.27] s.d. increase	Affymetrix, Illumina, Perlegen [up to 9657952] (imputed)	N
2016-07-08	25961943	Surakka I	2015-05-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25961943	The impact of low-frequency and rare variants on lipid levels.	LDL cholesterol	up 62,166 European ancestry individuals	NA	8q24.13	8	125494452	TRIB1	TRIB1 - LOC105375746	10221	105375746		56047	27979	rs112875651-G	rs112875651	0	112875651	intron_variant	1	0.6	4E-26	25.397940008672037		0.066	[0.054-0.078] s.d. increase	Affymetrix, Illumina, Perlegen [up to 9657952] (imputed)	N
2016-07-08	25961943	Surakka I	2015-05-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25961943	The impact of low-frequency and rare variants on lipid levels.	LDL cholesterol	up 62,166 European ancestry individuals	NA	10q25.2	10	112150963	GPAM	GPAM			57678			rs1129555-A	rs1129555	0	1129555	3_prime_UTR_variant	0	0.27	5E-7	6.301029995663981		0.035	[0.021-0.049] s.d. increase	Affymetrix, Illumina, Perlegen [up to 9657952] (imputed)	N
