DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2014-11-13	24770881	Nelson PT	2014-04-27	Acta Neuropathol	www.ncbi.nlm.nih.gov/pubmed/24770881	ABCC9 gene polymorphism is associated with hippocampal sclerosis of aging pathology.	Alzheimer's disease	1443 cases and 99 controls	NA	19q13.32	19	44892362	APOE, TOMM40	TOMM40			10452			rs2075650-?	rs2075650	0	2075650	intron_variant	0	NR	4E-13	12.397940008672				NR [4913579] (imputed)	N
2014-11-13	24770881	Nelson PT	2014-04-27	Acta Neuropathol	www.ncbi.nlm.nih.gov/pubmed/24770881	ABCC9 gene polymorphism is associated with hippocampal sclerosis of aging pathology.	Alzheimer's disease	1443 cases and 99 controls	NA	7p14.3	7	34054385	BMPER	BMPER			168667			rs17169634-?	rs17169634	0	17169634	intron_variant	0	NR	1E-07	7				NR [4913579] (imputed)	N
2014-11-13	24770881	Nelson PT	2014-04-27	Acta Neuropathol	www.ncbi.nlm.nih.gov/pubmed/24770881	ABCC9 gene polymorphism is associated with hippocampal sclerosis of aging pathology.	Alzheimer's disease	1443 cases and 99 controls	NA	2p22.1	2	39954377	SLC8A1-AS1	SLC8A1-AS1			100128590			rs75847378-?	rs75847378	0	75847378	intron_variant	0	NR	7E-07	6.15490195998574				NR [4913579] (imputed)	N
2014-12-02	24755620	Perez-Palma E	2014-04-22	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24755620	Overrepresentation of glutamate signaling in Alzheimer's disease: network-based pathway enrichment using meta-analysis of genome-wide association studies.	Alzheimer's disease	2,540 European ancestry cases, 2,029 European ancestry controls	NA	19q13.32	19	44892362	APOE, BCAM, PVR, EXOC3L2, TOMM40, PVRL2, BCL3, APOC1	TOMM40			10452			rs2075650-G	rs2075650	0	2075650	intron_variant	0		9E-116	115.045757490561		4.48	[NR]	Affymetrix, Illumina [1216213] (imputed)	N
2014-12-02	24755620	Perez-Palma E	2014-04-22	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24755620	Overrepresentation of glutamate signaling in Alzheimer's disease: network-based pathway enrichment using meta-analysis of genome-wide association studies.	Alzheimer's disease	2,540 European ancestry cases, 2,029 European ancestry controls	NA	12q22	12	94930613	intergenic	LOC105369915 - NDUFA12	105369915	55967		2355	40715	rs249153-C	rs249153	0	249153	intron_variant	1		4E-07	6.39794000867204		1.41	[NR]	Affymetrix, Illumina [1216213] (imputed)	N
2014-12-02	24755620	Perez-Palma E	2014-04-22	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24755620	Overrepresentation of glutamate signaling in Alzheimer's disease: network-based pathway enrichment using meta-analysis of genome-wide association studies.	Alzheimer's disease	2,540 European ancestry cases, 2,029 European ancestry controls	NA	5p13.3	5	30178906	intergenic	LOC105374707 - HPRT1P2	105374707	3254		76519	69468	rs13178362-T	rs13178362	0	13178362	intergenic_variant	1		7E-07	6.15490195998574		1.3333	[NR]	Affymetrix, Illumina [1216213] (imputed)	N
2014-12-02	24755620	Perez-Palma E	2014-04-22	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24755620	Overrepresentation of glutamate signaling in Alzheimer's disease: network-based pathway enrichment using meta-analysis of genome-wide association studies.	Alzheimer's disease	2,540 European ancestry cases, 2,029 European ancestry controls	NA	11q12.1	11	60071148	MS4A3	MS4A3 - YWHAZP9	932	441609		32	6080	rs474951-T	rs474951	0	474951	downstream_gene_variant	1		1E-06	6		1.2658	[NR]	Affymetrix, Illumina [1216213] (imputed)	N
2014-12-02	24755620	Perez-Palma E	2014-04-22	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24755620	Overrepresentation of glutamate signaling in Alzheimer's disease: network-based pathway enrichment using meta-analysis of genome-wide association studies.	Alzheimer's disease	2,540 European ancestry cases, 2,029 European ancestry controls	NA	3p25.3	3	10093893	FANCD2, FANCD2OS	FANCD2OS, FANCD2			115795, 2177			rs1552244-A	rs1552244	0	1552244	intron_variant	0		2E-06	5.69897000433602		1.32	[NR]	Affymetrix, Illumina [1216213] (imputed)	N
2017-06-27	28183528	Jun GR	2017-02-06	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/28183528	Transethnic genome-wide scan identifies novel Alzheimer's disease loci.	Alzheimer's disease	13,100 European ancestry cases, 13,220 European ancestry controls, 1,472 African American cases, 3,511 African American controls, 951 Japanese ancestry cases, 894 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls	5,813 European ancestry cases, 20,474 European ancestry controls	5q31.3	5	140327854	HBEGF, PFDN1	PFDN1 - HBEGF	5201	1839		24713	4989	rs11168036-T	rs11168036	0	11168036	downstream_gene_variant	1	0.5	7E-09	8.15490195998574		1.08	[1.06-1.10]	NR [NR]	N
2017-06-27	28183528	Jun GR	2017-02-06	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/28183528	Transethnic genome-wide scan identifies novel Alzheimer's disease loci.	Alzheimer's disease	13,100 European ancestry cases, 13,220 European ancestry controls, 1,472 African American cases, 3,511 African American controls, 951 Japanese ancestry cases, 894 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls	5,813 European ancestry cases, 20,474 European ancestry controls	10p14	10	11678309	USP6NL, ECHDC3	LOC105376412, LOC105376413			105376412, 105376413			rs7920721-G	rs7920721	0	7920721	upstream_gene_variant	0	0.4	3E-08	7.52287874528034		1.08	[1.06-1.10]	NR [NR]	N
2017-06-27	28183528	Jun GR	2017-02-06	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/28183528	Transethnic genome-wide scan identifies novel Alzheimer's disease loci.	Alzheimer's disease	13,100 European ancestry cases, 13,220 European ancestry controls, 1,472 African American cases, 3,511 African American controls, 951 Japanese ancestry cases, 894 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls	5,813 European ancestry cases, 20,474 European ancestry controls	17q22	17	58331728	BZRAP1, BZRAP1-AS1	BZRAP1-AS1			100506779			rs2632516-?	rs2632516	0	2632516	non_coding_transcript_exon_variant	0	0.6	4E-08	7.39794000867204		1.0869565	[1.06-1.1]	NR [NR]	N
2017-06-27	28183528	Jun GR	2017-02-06	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/28183528	Transethnic genome-wide scan identifies novel Alzheimer's disease loci.	Alzheimer's disease	13,100 European ancestry cases, 13,220 European ancestry controls, 1,472 African American cases, 3,511 African American controls, 951 Japanese ancestry cases, 894 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls	5,813 European ancestry cases, 20,474 European ancestry controls	19q13.32	19	44885243	NR	PVRL2			5819			rs283811-G	rs283811	0	283811	intron_variant	0	NR	7E-09	8.15490195998574	(AA)	1.34	[1.21-1.47]	NR [NR]	N
2017-06-27	28183528	Jun GR	2017-02-06	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/28183528	Transethnic genome-wide scan identifies novel Alzheimer's disease loci.	Alzheimer's disease	13,100 European ancestry cases, 13,220 European ancestry controls, 1,472 African American cases, 3,511 African American controls, 951 Japanese ancestry cases, 894 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls	5,813 European ancestry cases, 20,474 European ancestry controls	19q13.32	19	44888997	NR	PVRL2			5819			rs6857-T	rs6857	0	6857	3_prime_UTR_variant	0	NR	6E-07	6.22184874961636	(AA)	1.27	[1.15-1.40]	NR [NR]	N
2017-06-27	28183528	Jun GR	2017-02-06	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/28183528	Transethnic genome-wide scan identifies novel Alzheimer's disease loci.	Alzheimer's disease	13,100 European ancestry cases, 13,220 European ancestry controls, 1,472 African American cases, 3,511 African American controls, 951 Japanese ancestry cases, 894 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls	5,813 European ancestry cases, 20,474 European ancestry controls	19q13.32	19	44885243	NR	PVRL2			5819			rs283811-G	rs283811	0	283811	intron_variant	0	NR	1E-15	15	(Japanese)	2.56	[2.02-3.24]	NR [NR]	N
2017-06-27	28183528	Jun GR	2017-02-06	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/28183528	Transethnic genome-wide scan identifies novel Alzheimer's disease loci.	Alzheimer's disease	13,100 European ancestry cases, 13,220 European ancestry controls, 1,472 African American cases, 3,511 African American controls, 951 Japanese ancestry cases, 894 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls	5,813 European ancestry cases, 20,474 European ancestry controls	19q13.32	19	44888997	NR	PVRL2			5819			rs6857-T	rs6857	0	6857	3_prime_UTR_variant	0	NR	7E-18	17.1549019599857	(Japanese)	3.22	[2.45-4.24]	NR [NR]	N
2017-06-27	28183528	Jun GR	2017-02-06	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/28183528	Transethnic genome-wide scan identifies novel Alzheimer's disease loci.	Alzheimer's disease	13,100 European ancestry cases, 13,220 European ancestry controls, 1,472 African American cases, 3,511 African American controls, 951 Japanese ancestry cases, 894 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls	5,813 European ancestry cases, 20,474 European ancestry controls	19q13.32	19	44912921	NR	APOE - APOC1	348	341		3526	1326	rs483082-T	rs483082	0	483082	non_coding_transcript_exon_variant	1	NR	1E-15	15	(Japanese)	2.8	[2.17-3.61]	NR [NR]	N
2017-06-27	28183528	Jun GR	2017-02-06	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/28183528	Transethnic genome-wide scan identifies novel Alzheimer's disease loci.	Alzheimer's disease	13,100 European ancestry cases, 13,220 European ancestry controls, 1,472 African American cases, 3,511 African American controls, 951 Japanese ancestry cases, 894 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls	5,813 European ancestry cases, 20,474 European ancestry controls	5q31.3	5	140327854	NR	PFDN1 - HBEGF	5201	1839		24713	4989	rs11168036-T	rs11168036	0	11168036	downstream_gene_variant	1	NR	7E-09	8.15490195998574		1.08	[1.06-1.10]	NR [NR]	N
2017-06-27	28183528	Jun GR	2017-02-06	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/28183528	Transethnic genome-wide scan identifies novel Alzheimer's disease loci.	Alzheimer's disease	13,100 European ancestry cases, 13,220 European ancestry controls, 1,472 African American cases, 3,511 African American controls, 951 Japanese ancestry cases, 894 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls	5,813 European ancestry cases, 20,474 European ancestry controls	10p14	10	11679103	NR	LOC105376413, LOC105376412			105376413, 105376412			rs12358692-T	rs12358692	0	12358692	upstream_gene_variant	0	NR	3E-08	7.52287874528034		1.0869565	[1.04-1.12]	NR [NR]	N
2017-06-27	28183528	Jun GR	2017-02-06	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/28183528	Transethnic genome-wide scan identifies novel Alzheimer's disease loci.	Alzheimer's disease	13,100 European ancestry cases, 13,220 European ancestry controls, 1,472 African American cases, 3,511 African American controls, 951 Japanese ancestry cases, 894 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls	5,813 European ancestry cases, 20,474 European ancestry controls	17q22	17	58331728	NR	BZRAP1-AS1			100506779			rs2632516-G	rs2632516	0	2632516	non_coding_transcript_exon_variant	0	NR	4E-08	7.39794000867204		1.0869565	[1.06-1.1]	NR [NR]	N
2011-05-02	21460840	Hollingworth P	2011-04-03	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21460840	Common variants at ABCA7, MS4A6A/MS4A4E, EPHA1, CD33 and CD2AP are associated with Alzheimer's disease.	Alzheimer's disease	6,688 European ancestry cases, 13,685 European ancestry controls	13,182 European ancestry cases, 26,161 European ancestry controls	19p13.3	19	1046521	ABCA7	ABCA7			10347			rs3764650-?	rs3764650	0	3764650	intron_variant	0	0.1	5E-17	16.301029995664		1.23	[1.18-1.30]	Affymetrix, Illumina [496763]	N
2011-05-02	21460840	Hollingworth P	2011-04-03	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21460840	Common variants at ABCA7, MS4A6A/MS4A4E, EPHA1, CD33 and CD2AP are associated with Alzheimer's disease.	Alzheimer's disease	6,688 European ancestry cases, 13,685 European ancestry controls	13,182 European ancestry cases, 26,161 European ancestry controls	11q12.2	11	60171834	MS4A4E, MS4A6A	MS4A6A			64231			rs610932-?	rs610932	0	610932	downstream_gene_variant	0	0.58	2E-14	13.698970004336		1.11	[1.09-1.15]	Affymetrix, Illumina [496763]	N
2011-05-02	21460840	Hollingworth P	2011-04-03	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21460840	Common variants at ABCA7, MS4A6A/MS4A4E, EPHA1, CD33 and CD2AP are associated with Alzheimer's disease.	Alzheimer's disease	6,688 European ancestry cases, 13,685 European ancestry controls	13,182 European ancestry cases, 26,161 European ancestry controls	1q32.2	1	207611623	CR1	CR1			1378			rs3818361-?	rs3818361	0	3818361	intron_variant	0	0.19	4E-14	13.397940008672		1.18	[1.13-1.24]	Affymetrix, Illumina [496763]	N
2011-05-02	21460840	Hollingworth P	2011-04-03	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21460840	Common variants at ABCA7, MS4A6A/MS4A4E, EPHA1, CD33 and CD2AP are associated with Alzheimer's disease.	Alzheimer's disease	6,688 European ancestry cases, 13,685 European ancestry controls	13,182 European ancestry cases, 26,161 European ancestry controls	2q14.3	2	127137039	BIN1	LOC105373605 - NIFKP9	105373605	106480805		532	32972	rs744373-?	rs744373	0	744373	intergenic_variant	1	0.29	3E-14	13.5228787452803		1.17	[1.12-1.21]	Affymetrix, Illumina [496763]	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		1q24.3	1	171588461	PRRC2C	PRRC2C			23215			rs2421847-?	rs2421847	0	2421847	missense_variant	0	0.04	9E-07	6.04575749056068		0.26	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		1q43	1	240441752	FMN2	FMN2			56776			rs12091371-?	rs12091371	0	12091371	intron_variant	0	0.07	7E-08	7.15490195998574		0.17	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		2p12	2	80054047	CTNNA2	CTNNA2			1496			rs6738962-?	rs6738962	0	6738962	intron_variant	0	0.04	1E-08	8		0.18	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		2q14.3	2	127638592	LIMS2	LIMS2			55679			rs78022502-?	rs78022502	0	78022502	3_prime_UTR_variant	0	0.06	2E-06	5.69897000433602		0.23	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		3p22.1	3	39471787	MOBP	MOBP			4336			rs538867-?	rs538867	0	538867	intron_variant	0	0.03	1E-07	7		0.26	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		4p16.2	4	5235426	STK32B	STK32B			55351			rs78647349-?	rs78647349	0	78647349	intron_variant	0	0.04	5E-07	6.30102999566398		0.3	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		4q21.3	4	87010252	AFF1	AFF1			4299			rs340635-?	rs340635	0	340635	intron_variant	0	0.03	2E-07	6.69897000433602		0.23	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		5q11.2	5	56214829	ANKRD55	ANKRD55			79722			rs4700060-?	rs4700060	0	4700060	intron_variant	0	0.1	1E-08	8		0.21	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		5q21.3	5	109885325	PGAM5P1, MAN2A1	LOC100289673, PGAM5P1			100289673, 100421133			rs112724034-?	rs112724034	0	112724034	non_coding_transcript_exon_variant	0	0.03	9E-13	12.0457574905607		0.31	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		5q22.1	5	111383489	CAMK4	CAMK4			814			rs77636885-?	rs77636885	0	77636885	intron_variant	0	0.03	2E-06	5.69897000433602		0.3	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		5q23.1	5	119099432	DMXL1	DMXL1			1657			rs116348108-?	rs116348108	0	116348108	intron_variant	0	0.04	9E-07	6.04575749056068		0.28	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		5q23.2	5	127393758	MEGF10	MEGF10			84466			rs143954261-?	rs143954261	0	143954261	intron_variant	0	0.04	8E-07	6.09691001300806		0.29	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		5q23.3	5	128046610	FLJ33630	LINC01184			644873			rs146579248-?	rs146579248	0	146579248	intron_variant	0	0.04	4E-07	6.39794000867204		0.21	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		5q33.2	5	154457546	SAP30L	SAP30L			79685			rs148763909-?	rs148763909	0	148763909	3_prime_UTR_variant	0	0.03	1E-08	8		0.15	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		6q22.31	6	124005082	NKAIN2	NKAIN2			154215			rs117780815-?	rs117780815	0	117780815	intron_variant	0	0.03	6E-07	6.22184874961636		0.31	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		6q23.3	6	136046867	PDE7B	PDE7B, LOC644135			27115, 644135			rs11154851-?	rs11154851	0	11154851	intron_variant	0	0.04	1E-08	8		0.25	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		6q25.1	6	150781694	PLEKHG1	PLEKHG1			57480			rs75253868-?	rs75253868	0	75253868	intron_variant	0	0.03	2E-06	5.69897000433602		0.26	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		7p21.1	7	16668236	BZW2, TSPAN13	BZW2			28969			rs58370486-?	rs58370486	0	58370486	intron_variant	0	0.03	6E-11	10.2218487496164		0.36	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		7p15.3	7	25121983	CYCS	CYCS			54205			rs1861525-?	rs1861525	0	1861525	3_prime_UTR_variant	0	0.03	2E-07	6.69897000433602		0.25	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		7p14.1	7	37325592	ELMO1	ELMO1			9844			rs2392492-?	rs2392492	0	2392492	intron_variant	0	0.04	1E-06	6		0.32	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		7p13	7	43337677	HECW1	HECW1			23072			rs17172199-?	rs17172199	0	17172199	intron_variant	0	0.08	1E-06	6		0.28	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		7q33	7	134063193	EXOC4	EXOC4			60412			rs11770757-?	rs11770757	0	11770757	intron_variant	0	0.04	5E-07	6.30102999566398		0.16	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		8p23.2	8	3230651	CSMD1	CSMD1			64478			rs73660619-?	rs73660619	0	73660619	intron_variant	0	0.06	8E-07	6.09691001300806		0.26	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		8q11.23	8	52301705	ST18	ST18			9705			rs7009219-?	rs7009219	0	7009219	intron_variant	0	0.06	5E-07	6.30102999566398		0.16	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		9q34.11	9	130177513	NCS1	NCS1			23413			rs4836694-?	rs4836694	0	4836694	intron_variant	0	0.11	7E-07	6.15490195998574		0.21	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		10q26.12	10	120519964	PPAPDC1A	PPAPDC1A			196051			rs118048115-?	rs118048115	0	118048115	intron_variant	0	0.04	6E-07	6.22184874961636		0.34	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		11p15.2	11	14202800	RRAS2, PSMA1, SPON1	SPON1			10418			rs11023139-?	rs11023139	0	11023139	intron_variant	0	0.05	7E-11	10.1549019599857		0.31	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		11q23.1	11	110628530	ARHGAP20	ARHGAP20			57569			rs326946-?	rs326946	0	326946	intron_variant	0	0.17	7E-07	6.15490195998574		0.16	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		12q13.13	12	51484976	SLC4A8	SLC4A8			9498			rs147845115-?	rs147845115	0	147845115	intron_variant	0	0.03	3E-07	6.52287874528034		0.29	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		12q22	12	93841389	CRADD	CRADD			8738			rs61144803-?	rs61144803	0	61144803	intron_variant	0	0.04	5E-08	7.30102999566398		0.16	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		12q23.1	12	100827461	ANO4	ANO4			121601			rs1399439-?	rs1399439	0	1399439	intron_variant	0	0.04	4E-07	6.39794000867204		0.2	unit decrease	Illumina [NR] (imputed)	N
